pygame 2.6.1 (SDL 2.28.4, Python 3.13.7)
Hello from the pygame community. https://www.pygame.org/contribute.html
Iteration 528/1000 - Best score = 0.9600
Iteration 529/1000 - Best score = 0.9600
Iteration 530/1000 - Best score = 0.9600
Iteration 531/1000 - Best score = 0.9600
Iteration 532/1000 - Best score = 0.9600
Iteration 533/1000 - Best score = 0.9600
Iteration 534/1000 - Best score = 0.9600
Iteration 535/1000 - Best score = 0.9600
Iteration 536/1000 - Best score = 0.9600
Iteration 537/1000 - Best score = 0.9600
Iteration 538/1000 - Best score = 0.9600
Iteration 539/1000 - Best score = 0.9600
Iteration 540/1000 - Best score = 0.9600
Iteration 541/1000 - Best score = 0.9600
Iteration 542/1000 - Best score = 0.9600
Iteration 543/1000 - Best score = 0.9600
Iteration 544/1000 - Best score = 0.9600
Iteration 545/1000 - Best score = 0.9600
Iteration 546/1000 - Best score = 0.9600
Iteration 547/1000 - Best score = 0.9600
Iteration 548/1000 - Best score = 0.9600
Iteration 549/1000 - Best score = 0.9600
Iteration 550/1000 - Best score = 0.9600
Iteration 551/1000 - Best score = 0.9600
Iteration 552/1000 - Best score = 0.9600
Iteration 553/1000 - Best score = 0.9600
Iteration 554/1000 - Best score = 0.9600
Iteration 555/1000 - Best score = 0.9600
Iteration 556/1000 - Best score = 0.9600
Iteration 557/1000 - Best score = 0.9600
Iteration 558/1000 - Best score = 0.9600
Iteration 559/1000 - Best score = 0.9600
Iteration 560/1000 - Best score = 0.9600
Iteration 561/1000 - Best score = 0.9600
Iteration 562/1000 - Best score = 0.9600
Iteration 563/1000 - Best score = 0.9600
Iteration 564/1000 - Best score = 0.9600
Iteration 565/1000 - Best score = 0.9600
Iteration 566/1000 - Best score = 0.9600
Iteration 567/1000 - Best score = 0.9600
Iteration 568/1000 - Best score = 0.9600
Iteration 569/1000 - Best score = 0.9600
Iteration 570/1000 - Best score = 0.9600
Iteration 571/1000 - Best score = 0.9600
Iteration 572/1000 - Best score = 0.9600
Iteration 573/1000 - Best score = 0.9600

Entrainement interrompu (Ctrl-C)
Meilleur score final : 0.9600
Traceback (most recent call last):
  File "C:\Users\alexy\git\machine-learning\copyrights\3-RL\main.py", line 27, in <module>
    sys.exit()
    ^^^
NameError: name 'sys' is not defined. Did you forget to import 'sys'?
